YY	MM	DD	HH	"1"	"2"	tot_average
2002	 1	 8	24	0.222	0.006	0.146
2002	 1	 9	24	0.977	0.664	0.866
2002	 1	10	24	1.214	0.851	1.086
2002	 1	11	24	2.624	1.872	2.359
2002	 1	12	24	2.606	1.991	2.389
2002	 1	13	24	1.672	1.077	1.462
2002	 1	14	24	2.514	1.961	2.319
2002	 1	15	24	3.342	2.786	3.146
2002	 1	16	24	2.396	1.285	2.004
2002	 1	17	24	2.248	1.024	1.816
2002	 1	18	24	2.682	1.337	2.207
2002	 1	19	24	3.573	2.332	3.135
2002	 1	20	24	4.805	3.487	4.339
2002	 1	21	24	5.465	5.268	5.395
2002	 1	22	24	4.429	3.156	3.979
2002	 1	23	24	4.367	3.532	4.072
2002	 1	24	24	5.034	3.941	4.648
2002	 1	25	24	3.608	3.664	3.628
2002	 1	26	24	6.015	4.362	5.431
2002	 1	27	24	5.131	4.575	4.935
2002	 1	28	24	5.761	4.498	5.315
2002	 1	29	24	5.048	4.406	4.821
2002	 1	30	24	3.524	2.695	3.231
2002	 1	31	24	4.033	3.185	3.734
2002	 2	 1	24	4.064	2.875	3.644
2002	 2	 2	24	3.662	2.847	3.374
2002	 2	 3	24	3.863	2.927	3.533
2002	 2	 4	24	3.913	2.689	3.481
2002	 2	 5	24	4.654	3.441	4.226
2002	 2	 6	24	2.056	1.413	1.829
2002	 2	 7	24	2.408	1.605	2.124
2002	 2	 8	24	4.702	3.386	4.237
2002	 2	 9	24	5.060	3.399	4.474
2002	 2	10	24	4.042	3.435	3.828
2002	 2	11	24	6.053	4.053	5.347
2002	 2	12	24	5.350	4.620	5.092
2002	 2	13	24	2.500	3.049	2.694
2002	 2	14	24	2.691	2.931	2.776
2002	 2	15	24	2.448	2.697	2.536
2002	 2	16	24	3.139	3.683	3.331
2002	 2	17	24	3.192	3.237	3.208
2002	 2	18	24	3.362	3.181	3.298
2002	 2	19	24	5.248	4.823	5.098
2002	 2	20	24	5.982	5.348	5.758
2002	 2	21	24	3.689	3.665	3.681
2002	 2	22	24	5.933	4.305	5.358
2002	 2	23	24	5.095	5.376	5.194
2002	 2	24	24	4.300	5.040	4.561
2002	 2	25	24	2.796	2.727	2.772
2002	 2	26	24	6.286	4.572	5.681
2002	 2	27	24	4.533	3.706	4.241
2002	 2	28	24	4.543	3.283	4.098
2002	 3	 1	24	3.732	2.845	3.419
2002	 3	 2	24	1.785	1.389	1.645
2002	 3	 3	24	2.943	2.682	2.851
2002	 3	 4	24	2.575	2.012	2.376
2002	 3	 5	24	1.711	1.369	1.590
2002	 3	 6	24	3.671	2.428	3.232
2002	 3	 7	24	5.502	4.556	5.168
2002	 3	 8	24	3.087	2.731	2.962
2002	 3	 9	24	3.261	2.173	2.877
2002	 3	10	24	3.895	3.193	3.647
2002	 3	11	24	3.381	2.472	3.060
2002	 3	12	24	2.256	1.383	1.948
2002	 3	13	24	2.239	1.332	1.919
2002	 3	14	24	1.707	1.563	1.656
2002	 3	15	24	1.250	0.777	1.083
2002	 3	16	24	1.453	1.219	1.370
2002	 3	17	24	2.945	2.146	2.663
2002	 3	18	24	3.420	2.331	3.036
2002	 3	19	24	4.103	3.384	3.849
2002	 3	20	24	3.026	2.706	2.913
2002	 3	21	24	2.556	2.488	2.532
2002	 3	22	24	2.882	2.547	2.764
2002	 3	23	24	3.504	2.406	3.116
2002	 3	24	24	3.020	2.222	2.738
2002	 3	25	24	1.343	0.711	1.120
2002	 3	26	24	0.769	0.337	0.616
2002	 3	27	24	1.253	0.754	1.077
2002	 3	28	24	1.524	0.871	1.294
2002	 3	29	24	1.874	1.355	1.691
2002	 3	30	24	1.701	1.203	1.525
2002	 3	31	24	1.318	0.640	1.078
2002	 4	 1	24	1.249	0.396	0.948
2002	 4	 2	24	2.180	1.193	1.831
2002	 4	 3	24	3.845	3.132	3.594
2002	 4	 4	24	2.690	2.023	2.454
2002	 4	 5	24	2.572	1.575	2.220
2002	 4	 6	24	2.249	1.603	2.021
2002	 4	 7	24	1.534	0.947	1.327
2002	 4	 8	24	2.206	1.727	2.037
2002	 4	 9	24	2.040	1.256	1.763
2002	 4	10	24	3.111	2.509	2.898
2002	 4	11	24	3.277	3.589	3.387
2002	 4	12	24	3.630	4.314	3.872
2002	 4	13	24	1.006	0.807	0.936
2002	 4	14	24	2.486	2.446	2.472
2002	 4	15	24	3.551	4.449	3.868
2002	 4	16	24	2.521	2.445	2.494
2002	 4	17	24	2.063	1.769	1.959
2002	 4	18	24	1.734	1.122	1.518
2002	 4	19	24	2.098	1.918	2.035
2002	 4	20	24	1.808	1.880	1.833
2002	 4	21	24	2.035	2.103	2.059
